ax (m/s^2),ay (m/s^2),az (m/s^2)
-1.2156,-2.1739,-2.3616
-3.0618,-13.1013,10.5402
0.3973,-9.9812,-2.3963
0.7392,1.472,-1.6348
0.8392,2.1082,-1.5238
1.4772,2.29,-0.9305
0.6803,0.4187,-1.03
-0.3167,-3.8916,-0.8831
1.4543,-4.3932,0.7135
2.5411,-2.2463,1.1308
2.7816,0.0179,0.9698
1.648,-0.0851,0.1302
0.7357,-0.3833,-0.5533
-0.2393,-0.3118,-1.532
-0.5498,-0.1101,-1.7377
-0.7305,-0.0257,-1.3434
-0.3016,0.4061,-0.5853
-0.167,1.2699,0.0041
-1.2583,1.3734,0.8356
-1.9303,1.612,1.95
-2.5967,1.5991,1.5443
-1.2193,1.5287,0.9917
0.2947,1.0421,1.2831
-1.0477,0.6361,1.0018
-1.0477,0.6361,1.0018
-2.379,0.2378,1.4102
-3.9121,-0.2925,1.4494
-3.5917,-0.6105,1.3384
-1.1691,-1.2214,-0.248
-0.8823,-1.6827,-0.9918
-0.021,-2.1934,-1.6623
-0.107,-3.7796,-0.7485
-0.4442,-6.4308,2.402
-0.953,-4.9984,2.5466
-1.0416,-2.1817,3.3204
-1.066,-1.935,3.0533
-1.4283,-2.1408,2.0894
-2.3818,-2.5744,0.6348
-3.1389,-1.8748,-0.2398
-3.653,-1.2203,0.4327
-3.653,-1.2203,0.4327
-3.0028,-1.697,0.4932
-1.0873,-2.286,-0.4855
1.3739,-2.5406,-1.8887
2.9557,-3.0013,-1.3416
3.4827,-2.6551,-0.4661
4.0813,-1.0663,-0.3997
4.3464,0.2749,-1.0786
4.265,1.3591,-1.4497
3.8648,2.1639,-1.2221
3.9304,2.4392,-1.1807
4.3591,2.9115,-1.1943
4.9589,3.1025,-1.3864
5.2339,3.2616,-1.5447
5.1657,3.1165,-2.1166
4.9138,3.0495,-2.3419
3.881,3.395,-2.778
2.9499,3.9286,-2.6323
0.6253,3.0942,1.3746
-2.3342,-2.3717,-4.4891
0.5036,-12.5625,5.7679
-5.5062,-22.081,5.9102
-1.2256,-3.1566,0.3323
2.309,3.0529,0.0387
2.7088,-0.6527,-0.4887
2.7088,-0.6527,-0.4887
1.9535,-3.5319,-1.0055
0.9526,-6.661,-0.9709
1.8087,-3.168,0.0477
1.7293,-0.0424,0.4327
0.2424,0.2058,-0.2051
