time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.821102,0.0341,-0.0456,0.1710,0.180
7.845957,0.0287,-0.0357,0.3192,0.322
7.861442,-0.0565,-0.0574,0.3252,0.335
7.880971,0.0227,-0.0762,0.2137,0.228
7.901650,0.0685,-0.0894,0.1764,0.209
7.922220,0.1041,0.0086,0.3612,0.376
7.948309,0.0746,-0.0301,0.1526,0.173
7.962204,0.1028,-0.0405,0.1579,0.193
7.982370,0.0448,-0.0881,0.3197,0.335
8.002861,-0.0602,-0.0896,0.4156,0.429
8.023479,-0.0325,-0.0585,0.2392,0.248
8.050585,0.1180,-0.0841,0.1934,0.242
8.063597,0.0362,-0.0074,0.2350,0.238
8.083759,0.0142,-0.0392,0.3184,0.321
8.104271,-0.0342,-0.0367,0.3347,0.338
8.124250,-0.0491,-0.0415,0.2705,0.278
8.152273,0.0585,-0.0596,0.2139,0.230
8.164623,0.0518,-0.0255,0.3181,0.323
8.185386,0.0630,-0.0485,0.2823,0.293
8.205056,0.1157,0.0040,0.1590,0.197
8.225739,0.0933,0.0294,0.2192,0.240
8.254089,0.0846,-0.0048,0.3037,0.315
8.266396,0.0205,-0.0548,0.3536,0.358
8.285856,-0.0051,-0.0235,0.2786,0.280
8.306802,0.0329,-0.0194,0.1201,0.126
8.326706,0.0008,-0.0683,0.2944,0.302
8.347161,0.0003,-0.0772,0.2849,0.295
8.367760,0.0560,-0.0204,0.0774,0.098
8.387802,0.0809,-0.0357,0.2153,0.233
8.407782,0.0547,-0.0324,0.3414,0.347
8.445523,0.0534,-0.0682,0.2336,0.249
8.455176,0.0559,-0.0508,0.2060,0.219
8.468369,0.0280,-0.0298,0.2688,0.272
8.488919,0.0423,-0.0183,0.3327,0.336
8.509039,0.0087,-0.0438,0.2179,0.222
8.538041,0.0943,-0.0108,0.1854,0.208
8.549068,0.1088,0.0072,0.2528,0.275
8.569517,0.0453,-0.0247,0.3435,0.347
8.589112,-0.0363,-0.0853,0.3032,0.317
8.609738,0.0260,-0.0289,0.2061,0.210
8.640549,0.0450,-0.0299,0.3326,0.337
8.649722,0.0566,-0.0613,0.2800,0.292
8.670677,-0.0150,-0.0519,0.2713,0.277
8.690551,0.0386,-0.0980,0.1998,0.226
8.710972,0.0348,-0.0217,0.2759,0.279
8.742977,0.0284,-0.0483,0.2459,0.252
8.751527,0.0639,-0.0697,0.2201,0.240
8.771305,0.0617,-0.0460,0.2042,0.218
8.791947,0.0509,-0.0258,0.2945,0.300
8.811514,-0.0002,-0.0304,0.3201,0.322
8.843550,0.0676,-0.0618,0.1541,0.179
8.852593,0.0809,-0.0373,0.1517,0.176
8.872311,0.0455,-0.0376,0.2616,0.268
8.893049,0.0763,-0.0435,0.2908,0.304
8.912796,0.0260,-0.0102,0.2637,0.265
8.945380,-0.0482,-0.0352,0.3304,0.336
8.955273,0.0234,-0.0531,0.2607,0.267
8.973746,0.0444,-0.0316,0.2364,0.243
8.994889,0.0294,-0.0351,0.2235,0.228
9.014914,-0.0019,-0.0285,0.2334,0.235
9.047641,0.1211,-0.1064,0.2314,0.282
9.056258,0.1321,-0.0305,0.2436,0.279
9.075376,0.0388,-0.0572,0.2473,0.257
9.095786,-0.0285,-0.0527,0.2769,0.283
9.115727,0.0208,-0.1266,0.2269,0.261
9.140144,0.0779,-0.0688,0.2073,0.232
9.156573,0.0460,-0.0043,0.2000,0.205
9.176936,0.0471,-0.0166,0.2698,0.274
9.197512,0.0547,-0.0389,0.3415,0.348
9.217320,0.0178,-0.0077,0.1681,0.169
9.242615,0.0596,-0.0873,0.1698,0.200
9.258775,0.0831,-0.0465,0.3078,0.322
9.278024,0.0587,0.0249,0.3348,0.341
9.299188,0.0652,-0.0115,0.1711,0.184
9.318664,-0.0470,-0.0614,0.2528,0.264
9.344451,-0.0148,-0.0265,0.2850,0.287
9.359652,0.0618,-0.0567,0.2328,0.247
9.380027,0.1237,-0.0715,0.2165,0.259
9.399895,0.0708,-0.0359,0.2594,0.271
9.420570,0.0455,-0.0134,0.2726,0.277
9.445353,0.0345,-0.0706,0.2177,0.231
9.460397,0.0630,-0.0378,0.1421,0.160
9.480377,0.0398,-0.0730,0.2898,0.302
9.501371,0.0208,-0.0230,0.3519,0.353
9.521141,0.0781,0.0169,0.2403,0.253
9.548456,0.0523,-0.0526,0.1271,0.147
9.561588,0.0320,-0.0641,0.2594,0.269
9.581386,-0.0152,-0.0165,0.3652,0.366
9.602411,-0.0125,-0.0502,0.2522,0.257
9.622448,0.0717,-0.0729,0.0746,0.127
9.649772,0.0431,-0.0675,0.3812,0.390
9.662466,0.0599,-0.0331,0.3781,0.384
9.683534,0.0229,-0.0009,0.2662,0.267
9.703079,0.0192,-0.0469,0.2133,0.219
9.723263,0.0201,-0.1141,0.1700,0.206
9.751698,0.0432,-0.0377,0.3256,0.331
9.763804,0.0223,-0.0268,0.2825,0.285
9.783974,0.0322,0.0139,0.2358,0.238
9.804449,0.0805,0.0055,0.2657,0.278
9.824805,0.0188,-0.0642,0.2287,0.238
9.854991,0.0315,-0.0475,0.2391,0.246
9.864743,0.0244,0.0196,0.2801,0.282
9.885616,0.0340,-0.0181,0.2316,0.235
9.905443,0.0250,-0.0731,0.2023,0.217
9.926112,0.0986,-0.0836,0.1937,0.233
9.956858,0.1182,0.0222,0.2857,0.310
9.965837,0.0866,-0.0094,0.3154,0.327
9.986747,-0.0353,-0.0320,0.2519,0.256
10.006432,0.0212,-0.0609,0.1865,0.197
10.027131,0.0581,-0.0455,0.2702,0.280
10.059127,0.0311,0.0123,0.2388,0.241
10.067882,0.0400,-0.0311,0.2298,0.235
10.087788,0.0220,-0.0432,0.3312,0.335
10.107650,0.0493,-0.0271,0.2045,0.212
10.128507,0.0753,0.0039,0.2200,0.233
10.148708,0.0474,-0.0137,0.2792,0.284
10.168803,0.0241,-0.0398,0.3041,0.308
10.188871,0.0610,-0.0801,0.2365,0.257
10.208839,0.1061,-0.0015,0.1565,0.189
10.229642,0.0864,-0.0615,0.2534,0.275
10.250300,0.0795,-0.0289,0.2703,0.283
10.270074,0.0211,-0.0226,0.3604,0.362
10.289802,-0.0594,-0.1050,0.2986,0.322
10.310071,-0.0130,-0.1210,0.1886,0.224
10.330755,0.0696,-0.0454,0.2604,0.273
10.353642,0.0776,-0.0247,0.2807,0.292
10.371456,0.0336,0.0282,0.1622,0.168
10.391078,0.0233,-0.0242,0.1573,0.161
10.411351,-0.0157,-0.0704,0.3449,0.352
10.432102,0.0457,-0.0194,0.3194,0.323
10.456328,0.1348,-0.0365,0.2279,0.267
10.471785,0.0854,-0.0469,0.1926,0.216
10.492754,0.0314,-0.0873,0.2719,0.287
10.512962,0.0150,-0.0180,0.2318,0.233
10.544477,0.0858,-0.0243,0.3130,0.325
10.552854,0.1077,-0.0717,0.3275,0.352
10.573690,0.0001,-0.0502,0.3249,0.329
10.593790,0.0002,-0.0490,0.2832,0.287
10.613611,-0.0062,-0.0643,0.2320,0.241
10.647820,0.0098,-0.0811,0.2727,0.285
10.655499,-0.0557,-0.1050,0.3049,0.327
10.679419,-0.0014,-0.0131,0.3282,0.328
10.699550,0.0408,0.0112,0.2030,0.207
10.719783,0.0820,-0.0178,0.2194,0.235
10.746657,0.0197,-0.0657,0.3244,0.332
10.759916,0.0286,-0.0897,0.3047,0.319
10.780863,0.0338,-0.0037,0.2898,0.292
10.801050,0.1056,-0.0254,0.1391,0.177
10.821330,0.0914,-0.0679,0.1507,0.189
10.853705,0.0266,-0.0549,0.2781,0.285
10.863138,0.0203,-0.0258,0.2977,0.299
10.882212,-0.0251,-0.0493,0.2702,0.276
10.902426,0.0184,-0.0221,0.2593,0.261
10.922697,0.0341,-0.0189,0.2436,0.247
10.942935,0.0910,-0.0258,0.2291,0.248
10.963382,0.0358,0.0276,0.2592,0.263
10.983760,0.0033,0.0013,0.3152,0.315
11.003949,-0.0749,-0.0487,0.2234,0.241
11.024366,-0.0417,-0.0625,0.2257,0.238
11.044306,0.0359,-0.0944,0.2758,0.294
11.064551,0.1049,-0.0052,0.2610,0.281
11.084793,0.1012,0.0010,0.1997,0.224
11.105428,0.1027,-0.0331,0.1863,0.215
