time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.911825,0.2267,0.0080,-0.1016,0.249
5.932684,0.1572,-0.0036,-0.1098,0.192
5.952513,0.1806,-0.0402,-0.1648,0.248
5.982446,0.1470,-0.0205,-0.1504,0.211
6.006884,0.1180,0.0233,-0.1109,0.164
6.021154,0.1371,-0.0037,-0.0983,0.169
6.033286,0.1117,0.0005,-0.1192,0.163
6.054164,0.1101,0.0529,-0.1379,0.184
6.078191,0.1117,0.0597,-0.0978,0.160
6.107955,0.2096,0.0460,-0.1410,0.257
6.119589,0.2237,0.0403,-0.1140,0.254
6.134367,0.1835,0.0872,-0.1266,0.239
6.155124,0.2424,0.0408,-0.0979,0.265
6.177684,0.2299,0.0472,-0.1300,0.268
6.202424,0.1680,0.1010,-0.1592,0.253
6.215211,0.1667,0.0281,-0.1249,0.210
6.235876,0.0907,0.0096,-0.0341,0.097
6.255750,0.1444,0.0813,-0.0979,0.192
6.281900,0.1748,0.0226,-0.0961,0.201
6.295872,0.2057,-0.0303,-0.1300,0.245
6.316733,0.1702,0.0098,-0.1047,0.200
6.337048,0.1571,0.0414,-0.0929,0.187
6.357524,0.1394,0.0656,-0.0872,0.177
6.377963,0.1697,0.0631,-0.1544,0.238
6.403110,0.1418,0.0092,-0.1745,0.225
6.417972,0.1664,0.0167,-0.1754,0.242
6.437446,0.1548,0.0566,-0.1029,0.194
6.458669,0.1217,0.0503,-0.1065,0.169
6.478576,0.1825,0.0238,-0.1460,0.235
6.500417,0.1764,0.0213,-0.1565,0.237
6.518687,0.1507,0.0430,-0.1199,0.197
6.539275,0.1597,-0.0223,-0.0787,0.179
6.559123,0.1428,0.0267,-0.1263,0.193
6.581306,0.1647,0.0519,-0.1091,0.204
6.600723,0.0846,0.0589,-0.1174,0.156
6.620518,0.1346,0.0203,-0.1198,0.181
6.640898,0.2086,0.0409,-0.1488,0.259
6.660661,0.1754,0.0359,-0.0893,0.200
6.685094,0.1315,0.0063,-0.0944,0.162
6.702555,0.2111,0.0435,-0.1190,0.246
6.721388,0.2056,0.0560,-0.1100,0.240
6.742225,0.1940,0.0354,-0.1573,0.252
6.761953,0.2012,0.0416,-0.0828,0.222
6.792031,0.1393,0.0046,-0.1039,0.174
6.814110,0.1713,-0.0502,-0.0651,0.190
6.822845,0.1833,-0.0079,-0.1558,0.241
6.843298,0.1938,0.0104,-0.1618,0.253
6.863162,0.1642,0.0391,-0.0563,0.178
6.891844,0.1742,0.0298,-0.1477,0.230
6.904805,0.1933,-0.0063,-0.0857,0.212
6.924395,0.1432,0.0282,-0.1455,0.206
6.944025,0.2104,0.0535,-0.1694,0.275
6.964489,0.1607,0.0247,-0.0522,0.171
6.991710,0.1735,-0.0162,-0.1456,0.227
7.006829,0.1669,0.0456,-0.1189,0.210
7.025198,0.1748,0.0564,-0.1367,0.229
7.045614,0.1481,0.0198,-0.1338,0.201
7.065867,0.1156,0.0116,-0.1876,0.221
7.088850,0.1489,-0.0198,-0.1028,0.182
7.118631,0.1810,0.0275,-0.1146,0.216
7.130680,0.1522,0.0458,-0.1405,0.212
7.146110,0.1714,0.0188,-0.1668,0.240
7.166859,0.1693,0.0033,-0.1091,0.201
7.188223,0.2048,0.0592,-0.1492,0.260
7.217899,0.1869,0.0438,-0.1341,0.234
7.230520,0.2010,0.0762,-0.1430,0.258
7.247964,0.1753,0.0124,-0.1404,0.225
7.279860,0.1425,0.0370,-0.1123,0.185
7.304072,0.1522,0.0321,-0.1507,0.217
7.308038,0.1572,-0.0087,-0.0787,0.176
7.328690,0.1700,-0.0431,-0.1690,0.244
7.348942,0.1944,0.0181,-0.1650,0.256
7.379551,0.1465,0.1245,-0.0401,0.196
7.401324,0.1213,0.0321,-0.1335,0.183
7.409414,0.1557,0.0226,-0.1379,0.209
7.429953,0.1677,0.0412,-0.2071,0.270
7.449542,0.1573,0.0661,-0.1749,0.244
7.480975,0.1810,0.0350,-0.0649,0.195
7.502480,0.2004,-0.0045,-0.1171,0.232
7.510528,0.2486,0.0217,-0.1506,0.291
7.530988,0.1584,0.0207,-0.1770,0.238
7.551538,0.1308,0.0011,-0.0898,0.159
7.576734,0.1375,-0.0152,-0.0845,0.162
7.601220,0.1487,0.0430,-0.1177,0.194
7.611467,0.1488,0.0641,-0.1095,0.196
7.631814,0.1059,0.0541,-0.0668,0.136
7.651942,0.1942,0.0362,-0.1487,0.247
7.680056,0.1827,0.0714,-0.1379,0.240
7.703908,0.2116,0.0487,-0.1072,0.242
7.713113,0.1972,0.0106,-0.1150,0.229
7.733105,0.1920,0.0032,-0.1153,0.224
7.753053,0.1249,0.0098,-0.0912,0.155
7.779583,0.1457,0.0557,-0.1104,0.191
7.800137,0.1561,0.1301,-0.1227,0.237
7.814101,0.1379,0.0564,-0.0975,0.178
7.834342,0.1408,-0.0139,-0.0936,0.170
7.854350,0.1665,-0.0037,-0.1258,0.209
7.879706,0.1327,0.0563,-0.1024,0.177
7.894377,0.1524,0.0146,-0.0965,0.181
7.915454,0.2129,0.0087,-0.0736,0.225
7.936481,0.1986,-0.0213,-0.1302,0.238
7.956876,0.1447,0.0268,-0.1501,0.210
7.976964,0.1471,0.0519,-0.1348,0.206
8.004396,0.1993,0.0089,-0.1287,0.237
8.017539,0.1601,0.0065,-0.1518,0.221
8.037152,0.1995,0.0420,-0.1303,0.242
8.057073,0.1521,0.0339,-0.1391,0.209
8.079209,0.1729,-0.0052,-0.0450,0.179
8.105845,0.1873,0.0472,-0.0842,0.211
8.118862,0.1991,0.0515,-0.1445,0.251
8.138478,0.1964,0.0461,-0.0991,0.225
8.158568,0.1706,0.0572,-0.0938,0.203
8.178593,0.1496,0.0213,-0.1332,0.201
8.201669,0.1672,0.0355,-0.1509,0.228
8.219295,0.1672,-0.0061,-0.0978,0.194
8.239674,0.1263,0.0088,-0.1142,0.170
8.259483,0.1728,0.0380,-0.1411,0.226
8.290843,0.1614,0.0189,-0.1400,0.215
8.310895,0.2034,0.0519,-0.1143,0.239
8.320000,0.1861,0.0253,-0.0980,0.212
8.340366,0.1661,-0.0085,-0.0801,0.185
8.360473,0.2048,0.0000,-0.1765,0.270
8.392157,0.1620,0.0740,-0.1217,0.216
8.412245,0.1666,0.0624,-0.1169,0.213
8.421426,0.1623,0.0137,-0.1328,0.210
8.441914,0.1851,-0.0032,-0.1524,0.240
8.461510,0.1910,0.0410,-0.0943,0.217
8.491654,0.1378,0.0466,-0.0982,0.176
8.512850,0.2280,0.0367,-0.1344,0.267
8.522711,0.1685,-0.0204,-0.1452,0.223
8.542527,0.1909,0.0051,-0.1684,0.255
8.562944,0.1363,0.0366,-0.1076,0.177
8.586863,0.1075,0.0135,-0.1257,0.166
8.609295,0.0959,0.0182,-0.1231,0.157
8.623324,0.1362,0.0201,-0.1127,0.178
8.643314,0.1392,0.0483,-0.1178,0.189
8.663900,0.1674,0.0378,-0.1317,0.216
8.686554,0.1986,0.0501,-0.1316,0.243
