time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.975849,2.9870,0.8219,0.2586,3.109
4.995969,5.8445,2.4776,-3.7831,7.390
5.016337,2.6308,2.8766,0.7464,3.969
5.037162,-3.4986,4.3976,3.7795,6.772
5.056171,-4.1192,1.9985,-0.3899,4.595
5.076778,-3.2548,2.1410,-2.1706,4.460
5.097103,-0.3874,-0.6067,-2.5745,2.673
5.117282,1.7537,-1.1649,-0.7154,2.224
5.144577,0.3600,-1.4520,-0.4848,1.573
5.167501,0.8280,-0.4875,-0.3292,1.016
5.177581,0.6883,-0.2036,-0.0804,0.722
5.197980,0.7641,-0.2733,0.5345,0.972
5.218070,1.9074,0.2604,0.0765,1.927
5.248800,-2.4797,0.6215,0.4561,2.597
5.268659,-4.2056,8.5756,0.8488,9.589
5.278751,2.5103,0.9363,1.4910,3.066
5.299460,3.6625,-2.5157,0.3548,4.457
5.319424,-0.8941,1.2005,-0.5958,1.611
5.344623,-0.3465,0.4473,1.1875,1.315
5.367028,0.4931,0.2104,-0.1891,0.569
5.379846,0.5989,0.1994,-0.8375,1.049
5.400421,0.5134,0.4330,-0.4541,0.811
5.420172,0.1004,0.2686,0.2369,0.372
5.448067,0.2915,0.2897,0.0736,0.417
5.470790,0.3877,0.2622,-0.3049,0.559
5.481900,0.3305,0.2058,-0.2556,0.466
5.501075,0.2518,0.1818,0.0163,0.311
5.521158,0.3024,0.2369,0.1024,0.398
5.541322,0.3535,0.2029,-0.0032,0.408
5.569603,0.3501,0.1495,-0.1230,0.400
5.584507,0.2918,0.1452,0.0032,0.326
5.602209,0.2335,0.2678,0.0225,0.356
5.622354,0.2397,0.2180,0.0760,0.333
5.642458,0.3684,0.1744,0.0122,0.408
5.666442,0.4268,0.1666,-0.0307,0.459
5.691246,0.4113,0.1390,0.0218,0.435
5.703520,0.3779,0.1465,0.0206,0.406
5.723284,0.2505,0.1476,-0.0709,0.299
5.743418,0.1493,0.1115,-0.1296,0.227
5.769368,0.2146,0.0374,-0.1266,0.252
5.789574,0.3654,-0.0447,-0.0820,0.377
5.803963,0.4443,-0.0237,0.0236,0.446
5.824118,0.3183,0.0186,0.1258,0.343
5.844866,0.1813,0.0253,0.1411,0.231
5.865952,0.3663,0.1309,-0.0408,0.391
5.890387,0.3904,0.1139,-0.0144,0.407
5.905081,0.3903,0.1369,0.1095,0.428
5.925339,0.3127,0.0713,0.0770,0.330
5.945532,0.2752,0.0675,-0.0948,0.299
5.970093,0.2563,0.0578,-0.1119,0.286
5.990356,0.2350,0.1075,-0.0573,0.265
6.006253,0.3109,0.1070,-0.1224,0.351
6.026595,0.3071,0.1537,-0.1273,0.366
6.046771,0.3037,0.1912,-0.1280,0.381
6.076215,0.3214,0.0778,-0.1140,0.350
6.101136,0.3068,-0.0007,-0.0349,0.309
6.107111,0.2327,0.0705,-0.0422,0.247
6.128159,-0.0760,-0.1007,-0.1385,0.187
6.147702,0.3892,-0.0580,0.2792,0.483
6.181007,0.0928,-0.1713,-0.0396,0.199
6.197051,0.2989,-0.1392,-0.3289,0.466
6.208462,0.6342,-0.0942,-0.3437,0.727
6.228860,1.2049,0.2911,-0.0144,1.240
6.249546,0.8144,0.6759,0.1735,1.072
6.269990,-0.1742,0.4102,0.0181,0.446
6.294140,0.0036,-0.0780,-0.2573,0.269
6.309679,0.1235,-0.1905,-0.2391,0.330
6.329871,0.2978,-0.1568,-0.0526,0.341
6.351011,0.2464,-0.0107,0.0313,0.249
6.370378,0.1034,-0.1131,-0.2257,0.273
6.391123,0.1265,-0.1511,-0.5680,0.601
6.410654,0.2472,-0.0815,-0.5135,0.576
6.431298,0.4352,0.0806,-0.0722,0.448
6.451548,0.3712,0.1598,0.2412,0.471
6.472215,0.4937,0.1750,0.4224,0.673
6.498564,0.3059,0.1623,0.1539,0.379
6.520937,0.3149,0.2697,-0.0958,0.425
6.532163,0.3462,0.0799,-0.2040,0.410
