time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.001401,-0.0704,-0.2949,-0.0211,0.304
8.025339,-0.1654,-0.2800,-0.0157,0.326
8.039359,-0.0996,-0.2231,0.0073,0.244
8.059744,-0.0876,-0.2115,-0.0297,0.231
8.079946,-0.1466,-0.2309,-0.0719,0.283
8.104713,-0.0341,-0.2333,-0.0530,0.242
8.125709,0.0138,-0.3117,-0.0464,0.315
8.140736,-0.0100,-0.2874,-0.0600,0.294
8.160447,-0.0406,-0.2806,-0.0299,0.285
8.180897,-0.0106,-0.2683,0.0064,0.269
8.206771,-0.0242,-0.2414,-0.0445,0.247
8.220864,-0.1069,-0.2654,-0.0495,0.290
8.241416,-0.0679,-0.1986,-0.0629,0.219
8.262211,-0.1215,-0.2590,-0.0697,0.294
8.282154,-0.1074,-0.2233,-0.0450,0.252
8.302721,-0.0179,-0.2184,-0.0270,0.221
8.324960,-0.0146,-0.2349,0.0084,0.236
8.342440,-0.0561,-0.3444,-0.0488,0.352
8.363341,-0.1312,-0.2362,-0.0194,0.271
8.382874,-0.0881,-0.2378,-0.0013,0.254
8.414895,-0.1568,-0.2383,-0.0201,0.286
8.440796,-0.0531,-0.2368,-0.0605,0.250
8.453274,-0.0889,-0.2348,-0.0172,0.252
8.464845,-0.0814,-0.2628,-0.0010,0.275
8.484270,-0.1360,-0.2593,-0.0201,0.293
8.512310,-0.0062,-0.2594,-0.0052,0.260
8.542407,-0.0903,-0.2254,-0.0171,0.243
8.555182,-0.0625,-0.2115,0.0063,0.221
8.564942,-0.0598,-0.2755,-0.0106,0.282
8.585705,-0.0624,-0.3385,-0.0511,0.348
8.611066,-0.0136,-0.2685,-0.0428,0.272
8.630068,0.0834,-0.2706,-0.0534,0.288
8.645737,0.0005,-0.3050,-0.0567,0.310
8.666154,-0.1490,-0.2670,-0.0091,0.306
8.686393,-0.1289,-0.2653,-0.0170,0.295
8.706498,-0.0732,-0.2724,-0.0332,0.284
8.736994,-0.1654,-0.2922,-0.0777,0.345
8.756485,-0.0606,-0.2544,0.0021,0.262
8.767148,0.0054,-0.2423,-0.0198,0.243
8.788021,-0.0364,-0.2131,-0.0119,0.216
8.807612,-0.1095,-0.2423,-0.0322,0.268
8.839031,0.0076,-0.2873,-0.0502,0.292
8.855745,-0.0452,-0.2541,-0.0203,0.259
8.868186,-0.0365,-0.2369,-0.0241,0.241
8.888482,0.0101,-0.2864,-0.0245,0.288
8.908781,0.0040,-0.2838,-0.0149,0.284
8.937950,-0.0593,-0.2351,-0.0168,0.243
8.958407,-0.0670,-0.2690,-0.0229,0.278
8.969604,-0.0527,-0.2830,-0.0049,0.288
8.989588,-0.0928,-0.2349,-0.0284,0.254
9.009709,-0.0966,-0.2688,-0.0246,0.287
9.033729,-0.1229,-0.2112,-0.0649,0.253
9.057587,-0.0161,-0.2522,-0.0607,0.260
9.070754,-0.0691,-0.2333,0.0108,0.244
9.090422,-0.1471,-0.2373,0.0009,0.279
9.110674,-0.0709,-0.2717,-0.0546,0.286
9.133342,0.0021,-0.2214,-0.0308,0.224
9.162210,-0.0704,-0.2692,-0.0013,0.278
9.174889,-0.1308,-0.2541,-0.0558,0.291
9.191391,-0.1003,-0.2830,-0.0542,0.305
9.211838,-0.0551,-0.2157,0.0145,0.223
9.233139,-0.1088,-0.2180,-0.0174,0.244
9.254764,-0.0508,-0.3001,-0.0355,0.306
9.272437,-0.0439,-0.3332,-0.0290,0.337
9.293529,-0.0823,-0.2402,-0.0261,0.255
9.312711,-0.0153,-0.2852,-0.0613,0.292
9.344152,0.0171,-0.2969,-0.0627,0.304
9.355518,0.0107,-0.2368,-0.0722,0.248
9.375105,-0.1219,-0.2178,0.0009,0.250
9.394921,-0.0359,-0.1988,-0.0532,0.209
9.415137,-0.0855,-0.2659,-0.0250,0.280
9.435418,-0.0649,-0.2588,-0.0463,0.271
9.456573,-0.0442,-0.2417,0.0250,0.247
9.475610,-0.0893,-0.2153,-0.0072,0.233
9.496038,-0.0542,-0.2993,-0.0306,0.306
9.515845,-0.0066,-0.2651,-0.0228,0.266
9.535991,0.0771,-0.2675,-0.0814,0.290
9.556144,-0.1041,-0.2692,0.0156,0.289
9.576240,-0.0234,-0.3001,-0.0364,0.303
9.596710,-0.0128,-0.2017,-0.0499,0.208
9.616649,-0.0395,-0.2450,-0.0394,0.251
9.637254,-0.0648,-0.2832,-0.0057,0.291
9.657000,0.0197,-0.2687,0.0118,0.270
9.677369,0.0546,-0.2819,-0.0108,0.287
9.698001,-0.0659,-0.2965,-0.0875,0.316
9.717777,-0.0792,-0.2777,-0.0765,0.299
9.737917,-0.0212,-0.2627,0.0045,0.264
9.758467,-0.0866,-0.2245,-0.0235,0.242
9.780625,-0.0761,-0.2871,-0.0780,0.307
9.800759,-0.0039,-0.2663,-0.0283,0.268
9.820879,-0.0125,-0.2340,-0.0055,0.234
9.841441,-0.1209,-0.2733,-0.0324,0.301
9.865143,-0.1428,-0.2281,-0.0337,0.271
9.881844,-0.0782,-0.2405,-0.0057,0.253
9.902449,0.0225,-0.2524,-0.0350,0.256
9.922092,-0.0487,-0.2955,-0.0432,0.303
9.942315,-0.0802,-0.2890,-0.0332,0.302
9.966682,-0.0035,-0.2577,-0.0219,0.259
9.982641,-0.0567,-0.2505,-0.0499,0.262
10.003049,-0.1511,-0.2485,-0.1058,0.309
10.023401,-0.1262,-0.2785,-0.0258,0.307
10.043322,0.0423,-0.2717,-0.0693,0.284
10.064709,0.0556,-0.2786,-0.0381,0.287
10.083767,0.0247,-0.2303,-0.0139,0.232
10.103986,0.0121,-0.2755,-0.0855,0.289
10.123857,-0.0754,-0.2293,-0.0434,0.245
10.144251,-0.1388,-0.2657,0.0161,0.300
10.176926,-0.0365,-0.2729,-0.0145,0.276
10.192063,-0.0704,-0.2470,0.0020,0.257
10.204964,-0.0327,-0.2638,-0.0338,0.268
10.224686,-0.0136,-0.2706,-0.0453,0.275
10.245055,-0.0696,-0.2293,0.0012,0.240
10.265948,-0.1121,-0.1655,-0.0250,0.201
10.287976,-0.1488,-0.2454,-0.0811,0.298
10.311686,-0.2193,-0.1457,-0.1480,0.302
10.326263,-0.2697,-0.1404,-0.0876,0.316
10.346113,-0.2689,-0.2936,-0.0284,0.399
10.366591,-0.1900,-0.2857,0.0467,0.346
10.391975,0.0663,-0.2170,-0.0076,0.227
10.412492,0.1671,-0.2890,-0.0419,0.336
10.427394,0.1264,-0.3670,-0.0614,0.393
10.447065,-0.0862,-0.3639,-0.0064,0.374
10.467544,-0.1054,-0.2199,0.0243,0.245
10.491927,-0.1578,-0.2173,0.0403,0.272
10.514302,-0.2235,-0.2117,-0.0455,0.311
10.528916,-0.1909,-0.1795,-0.0866,0.276
10.548425,-0.1119,-0.2234,-0.0499,0.255
10.568573,-0.0031,-0.2596,-0.0043,0.260
10.588747,-0.0176,-0.2907,-0.0272,0.293
10.611314,-0.0084,-0.2448,-0.0793,0.257
10.629142,-0.0205,-0.2906,-0.0417,0.294
10.649510,-0.0307,-0.2565,-0.0480,0.263
10.669651,-0.0487,-0.2685,-0.0681,0.281
10.703685,0.0611,-0.2679,0.0113,0.275
